Municipio;Ano;1A;2A;3A;4A;5A;6A;7A;8A;NCA;TotalA;1D;2D;3D;4D;5D;6D;7D;8D;NCD;TotalD;1S;2S;3S;4S;5S;6S;7S;8S;NCS;TotalS
330513;2013;0;0;0;1;39;19;0;8;0;67;-2;-1;0;-4;-34;-9;0;-6;0;-56;-2;-1;0;-3;5;10;0;2;0;11
330513;2012;2;5;0;4;57;12;0;3;0;83;-6;-2;0;-7;-44;-15;0;-13;0;-87;-4;3;0;-3;13;-3;0;-10;0;-4
330513;2011;0;11;0;12;21;9;0;25;0;78;-9;-4;0;-12;-33;-5;0;-16;0;-79;-9;7;0;0;-12;4;0;9;0;-1
330513;2010;6;0;0;2;29;10;0;16;0;63;-6;-2;0;-10;-49;-9;0;-14;0;-90;0;-2;0;-8;-20;1;0;2;0;-27
330513;2009;15;1;0;14;66;15;0;12;0;123;-8;0;0;-12;-52;-1;0;-13;0;-86;7;1;0;2;14;14;0;-1;0;37
330513;2008;7;1;0;5;85;9;0;20;0;127;-13;-2;0;-1;-53;-7;0;-17;0;-93;-6;-1;0;4;32;2;0;3;0;34
330513;2007;12;2;0;0;26;6;0;19;0;65;-10;0;0;0;-11;-10;0;-14;0;-45;2;2;0;0;15;-4;0;5;0;20
330513;2006;6;1;0;0;18;11;0;13;0;49;-3;0;0;0;-11;-5;0;-7;0;-26;3;1;0;0;7;6;0;6;0;23
330513;2005;9;3;0;0;18;31;0;14;0;75;-5;-2;0;0;-8;-29;0;-9;0;-53;4;1;0;0;10;2;0;5;0;22
330513;2004;9;2;0;0;10;3;0;10;0;34;0;-1;0;0;-4;-2;0;-7;0;-14;9;1;0;0;6;1;0;3;0;20
330515;Total;5;2407;1;85;2934;1619;0;5027;0;12078;-6;-2056;0;-65;-2373;-1374;0;-4985;0;-10859;-1;351;1;20;561;245;0;42;0;1219
330515;2015;0;354;1;56;370;73;0;306;0;1160;0;-228;0;-50;-282;-68;0;-330;0;-958;0;126;1;6;88;5;0;-24;0;202
330515;2014;5;251;0;3;353;92;0;320;0;1024;-3;-232;0;-4;-297;-84;0;-316;0;-936;2;19;0;-1;56;8;0;4;0;88
330515;2013;0;224;0;6;310;82;0;406;0;1028;0;-216;0;-3;-284;-86;0;-372;0;-961;0;8;0;3;26;-4;0;34;0;67
330515;2012;0;260;0;8;290;72;0;337;0;967;0;-265;0;-3;-259;-53;0;-342;0;-922;0;-5;0;5;31;19;0;-5;0;45
330515;2011;0;266;0;1;285;81;0;421;0;1054;0;-240;0;-1;-228;-40;0;-399;0;-908;0;26;0;0;57;41;0;22;0;146
330515;2010;0;261;0;2;315;83;0;404;0;1065;0;-186;0;0;-211;-151;0;-407;0;-955;0;75;0;2;104;-68;0;-3;0;110
330515;2009;0;170;0;0;267;439;0;343;0;1219;0;-151;0;0;-194;-406;0;-333;0;-1084;0;19;0;0;73;33;0;10;0;135
330515;2008;0;127;0;0;189;108;0;372;0;796;0;-105;0;0;-136;-133;0;-351;0;-725;0;22;0;0;53;-25;0;21;0;71
330515;2007;0;104;0;1;141;100;0;407;0;753;-1;-100;0;0;-122;-121;0;-467;0;-811;-1;4;0;1;19;-21;0;-60;0;-58
330515;2006;0;138;0;1;130;169;0;596;0;1034;0;-119;0;-1;-113;-67;0;-603;0;-903;0;19;0;0;17;102;0;-7;0;131
330515;2005;0;109;0;5;128;279;0;593;0;1114;-1;-106;0;-1;-123;-136;0;-569;0;-936;-1;3;0;4;5;143;0;24;0;178
330515;2004;0;143;0;2;156;41;0;522;0;864;-1;-108;0;-2;-124;-29;0;-496;0;-760;-1;35;0;0;32;12;0;26;0;104
330520;Total;371;1113;754;4149;18916;8242;41;258;0;33844;-350;-996;-522;-3868;-17696;-7747;-31;-239;0;-31449;21;117;232;281;1220;495;10;19;0;2395
330520;2015;19;114;85;359;2381;1065;0;9;0;4032;-34;-131;-85;-373;-2392;-1231;0;-22;0;-4268;-15;-17;0;-14;-11;-166;0;-13;0;-236
330520;2014;56;215;133;629;2785;1148;0;23;0;4989;-38;-172;-111;-471;-2477;-973;0;-20;0;-4262;18;43;22;158;308;175;0;3;0;727
330520;2013;36;160;110;268;2047;876;2;17;0;3516;-29;-115;-93;-322;-2028;-838;-3;-24;0;-3452;7;45;17;-54;19;38;-1;-7;0;64
330520;2012;28;96;207;390;1640;689;7;26;0;3083;-30;-184;-88;-299;-1671;-756;-7;-19;0;-3054;-2;-88;119;91;-31;-67;0;7;0;29
330520;2011;27;112;98;250;1588;778;4;18;0;2875;-17;-91;-52;-165;-1519;-655;-7;-16;0;-2522;10;21;46;85;69;123;-3;2;0;353
330520;2010;24;116;76;217;1760;659;7;33;0;2892;-17;-96;-61;-198;-1535;-522;-3;-15;0;-2447;7;20;15;19;225;137;4;18;0;445
330520;2009;24;102;17;132;1351;649;7;29;0;2311;-29;-69;-12;-203;-1299;-558;-4;-22;0;-2196;-5;33;5;-71;52;91;3;7;0;115
330520;2008;30;89;16;160;1321;568;5;16;0;2205;-35;-39;-13;-230;-1194;-476;0;-23;0;-2010;-5;50;3;-70;127;92;5;-7;0;195
330520;2007;23;36;4;475;1213;483;2;36;0;2272;-29;-12;-2;-453;-1000;-591;-2;-25;0;-2114;-6;24;2;22;213;-108;0;11;0;158
330520;2006;29;22;6;537;1057;484;3;18;0;2156;-26;-25;-5;-902;-885;-406;-3;-19;0;-2271;3;-3;1;-365;172;78;0;-1;0;-115
330520;2005;51;30;0;662;910;401;1;20;0;2075;-48;-18;0;-170;-886;-372;-2;-15;0;-1511;3;12;0;492;24;29;-1;5;0;564
330520;2004;24;21;2;70;863;442;3;13;0;1438;-18;-44;0;-82;-810;-369;0;-19;0;-1342;6;-23;2;-12;53;73;3;-6;0;96
330530;Total;0;179;0;0;306;218;4;389;0;1096;-1;-111;0;0;-277;-119;-1;-372;0;-881;-1;68;0;0;29;99;3;17;0;215
330530;2015;0;19;0;0;30;21;0;19;0;89;0;-6;0;0;-35;-15;0;-22;0;-78;0;13;0;0;-5;6;0;-3;0;11
330530;2014;0;23;0;0;36;17;0;39;0;115;0;-11;0;0;-22;-15;0;-29;0;-77;0;12;0;0;14;2;0;10;0;38
330530;2013;0;16;0;0;39;18;0;28;0;101;0;-6;0;0;-32;-24;0;-35;0;-97;0;10;0;0;7;-6;0;-7;0;4
330530;2012;0;4;0;0;24;20;0;38;0;86;0;-5;0;0;-18;-16;0;-32;0;-71;0;-1;0;0;6;4;0;6;0;15
330530;2011;0;32;0;0;30;12;0;29;0;103;0;-29;0;0;-32;-12;0;-24;0;-97;0;3;0;0;-2;0;0;5;0;6
330530;2010;0;26;0;0;41;39;0;33;0;139;0;-8;0;0;-40;-10;0;-38;0;-96;0;18;0;0;1;29;0;-5;0;43
330530;2009;0;9;0;0;30;20;0;53;0;112;0;-21;0;0;-34;-18;0;-29;0;-102;0;-12;0;0;-4;2;0;24;0;10
330530;2008;0;3;0;0;23;0;4;27;0;57;0;-7;0;0;-19;-1;0;-37;0;-64;0;-4;0;0;4;-1;4;-10;0;-7
330530;2007;0;7;0;0;12;1;0;25;0;45;0;-1;0;0;-5;0;-1;-35;0;-42;0;6;0;0;7;1;-1;-10;0;3
330530;2006;0;26;0;0;25;6;0;41;0;98;0;-5;0;0;-24;-4;0;-26;0;-59;0;21;0;0;1;2;0;15;0;39
330530;2005;0;3;0;0;5;63;0;26;0;97;-1;-8;0;0;-10;-4;0;-29;0;-52;-1;-5;0;0;-5;59;0;-3;0;45
330530;2004;0;11;0;0;11;1;0;31;0;54;0;-4;0;0;-6;0;0;-36;0;-46;0;7;0;0;5;1;0;-5;0;8
330540;Total;230;3025;13;2640;4389;3157;4;1210;0;14668;-254;-2451;-11;-1325;-3887;-2891;-4;-1176;0;-11999;-24;574;2;1315;502;266;0;34;0;2669
330540;2015;0;249;0;21;416;245;0;67;0;998;-12;-276;0;-55;-378;-251;0;-70;0;-1042;-12;-27;0;-34;38;-6;0;-3;0;-44
330540;2014;4;372;0;51;426;298;0;95;0;1246;-14;-294;-1;-66;-396;-264;0;-111;0;-1146;-10;78;-1;-15;30;34;0;-16;0;100
330540;2013;17;340;2;40;378;319;0;105;0;1201;-22;-305;-2;-30;-403;-309;0;-86;0;-1157;-5;35;0;10;-25;10;0;19;0;44
330540;2012;20;349;4;41;435;353;0;98;0;1300;-24;-294;0;-35;-467;-308;0;-124;0;-1252;-4;55;4;6;-32;45;0;-26;0;48
330540;2011;40;374;3;87;489;343;0;176;0;1512;-35;-304;-1;-66;-432;-343;0;-138;0;-1319;5;70;2;21;57;0;0;38;0;193
330540;2010;35;414;3;45;452;332;0;130;0;1411;-31;-306;0;-48;-334;-272;0;-115;0;-1106;4;108;3;-3;118;60;0;15;0;305
330540;2009;31;286;1;15;334;238;3;147;0;1055;-34;-207;-1;-13;-300;-213;-3;-115;0;-886;-3;79;0;2;34;25;0;32;0;169
330540;2008;36;344;0;2268;334;250;1;78;0;3311;-21;-233;-6;-943;-283;-257;-1;-85;0;-1829;15;111;-6;1325;51;-7;0;-7;0;1482
330540;2007;11;148;0;23;313;243;0;99;0;837;-14;-121;0;-21;-269;-210;0;-149;0;-784;-3;27;0;2;44;33;0;-50;0;53
330540;2006;9;68;0;27;297;148;0;108;0;657;-15;-36;0;-31;-203;-159;0;-78;0;-522;-6;32;0;-4;94;-11;0;30;0;135
330540;2005;7;42;0;12;295;194;0;58;0;608;-20;-44;0;-12;-253;-175;0;-47;0;-551;-13;-2;0;0;42;19;0;11;0;57
330540;2004;20;39;0;10;220;194;0;49;0;532;-12;-31;0;-5;-169;-130;0;-58;0;-405;8;8;0;5;51;64;0;-9;0;127
330550;Total;88;5377;43;8469;16971;38436;5;656;0;70045;-80;-4732;-20;-8243;-15216;-34346;-2;-606;0;-63245;8;645;23;226;1755;4090;3;50;0;6800
330550;2015;1;632;19;511;1812;5552;0;63;0;8590;-3;-855;-12;-415;-1849;-6677;0;-73;0;-9884;-2;-223;7;96;-37;-1125;0;-10;0;-1294
330550;2014;13;1031;18;948;1899;5866;0;79;0;9854;-9;-974;-8;-1115;-1799;-4811;0;-82;0;-8798;4;57;10;-167;100;1055;0;-3;0;1056
330550;2013;8;787;6;1520;2228;3504;0;72;0;8125;-8;-685;0;-2381;-2003;-2748;0;-94;0;-7919;0;102;6;-861;225;756;0;-22;0;206
330550;2012;2;826;0;2220;1693;3548;5;96;0;8390;-4;-795;0;-1499;-1473;-3521;-2;-84;0;-7378;-2;31;0;721;220;27;3;12;0;1012
330550;2011;7;854;0;1222;1337;3861;0;61;0;7342;-11;-604;0;-917;-1164;-3399;0;-51;0;-6146;-4;250;0;305;173;462;0;10;0;1196
330550;2010;13;444;0;637;1164;3886;0;55;0;6199;-10;-250;0;-623;-999;-3032;0;-42;0;-4956;3;194;0;14;165;854;0;13;0;1243
330550;2009;11;184;0;521;1093;3762;0;54;0;5625;-3;-107;0;-332;-1102;-3245;0;-41;0;-4830;8;77;0;189;-9;517;0;13;0;795
330550;2008;7;140;0;358;1501;3364;0;35;0;5405;-11;-108;0;-461;-1329;-3124;0;-34;0;-5067;-4;32;0;-103;172;240;0;1;0;338
330550;2007;5;115;0;233;1306;2693;0;28;0;4380;-9;-78;0;-261;-1228;-2199;0;-25;0;-3800;-4;37;0;-28;78;494;0;3;0;580
330550;2006;3;102;0;264;1152;1437;0;29;0;2987;-3;-81;0;-183;-860;-867;0;-19;0;-2013;0;21;0;81;292;570;0;10;0;974
330550;2005;16;183;0;9;986;652;0;45;0;1891;-9;-91;0;-16;-708;-404;0;-27;0;-1255;7;92;0;-7;278;248;0;18;0;636
330550;2004;2;79;0;26;800;311;0;39;0;1257;0;-104;0;-40;-702;-319;0;-34;0;-1199;2;-25;0;-14;98;-8;0;5;0;58
330555;Total;1737;4651;52;10000;8967;7465;0;184;0;33056;-1489;-3974;-41;-8593;-7818;-5868;0;-204;0;-27987;248;677;11;1407;1149;1597;0;-20;0;5069
330555;2015;235;615;0;398;1287;856;0;9;0;3400;-255;-506;0;-570;-1056;-750;0;-23;0;-3160;-20;109;0;-172;231;106;0;-14;0;240
330555;2014;286;513;0;1347;1061;900;0;17;0;4124;-249;-401;-2;-2803;-1061;-627;0;-17;0;-5160;37;112;-2;-1456;0;273;0;0;0;-1036
330555;2013;156;349;6;2345;1019;818;0;13;0;4706;-153;-346;-10;-1420;-881;-652;0;-16;0;-3478;3;3;-4;925;138;166;0;-3;0;1228
330555;2012;240;588;0;1827;896;1081;0;24;0;4656;-149;-475;-1;-786;-828;-814;0;-12;0;-3065;91;113;-1;1041;68;267;0;12;0;1591
330555;2011;185;423;17;1395;855;877;0;14;0;3766;-155;-351;-7;-731;-769;-683;0;-16;0;-2712;30;72;10;664;86;194;0;-2;0;1054
330555;2010;159;409;26;1188;746;691;0;15;0;3234;-140;-414;-5;-1041;-584;-521;0;-25;0;-2730;19;-5;21;147;162;170;0;-10;0;504
330555;2009;142;387;0;624;571;519;0;8;0;2251;-93;-303;-1;-389;-507;-390;0;-18;0;-1701;49;84;-1;235;64;129;0;-10;0;550
330555;2008;111;306;0;485;670;520;0;10;0;2102;-80;-302;-2;-411;-520;-417;0;-6;0;-1738;31;4;-2;74;150;103;0;4;0;364
330555;2007;65;267;0;109;503;403;0;12;0;1359;-43;-264;-2;-216;-618;-294;0;-6;0;-1443;22;3;-2;-107;-115;109;0;6;0;-84
330555;2006;50;352;0;146;499;378;0;8;0;1433;-59;-311;-3;-93;-372;-374;0;-28;0;-1240;-9;41;-3;53;127;4;0;-20;0;193
330555;2005;40;282;2;34;468;309;0;27;0;1162;-63;-186;-7;-69;-332;-195;0;-28;0;-880;-23;96;-5;-35;136;114;0;-1;0;282
330555;2004;68;160;1;102;392;113;0;27;0;863;-50;-115;-1;-64;-290;-151;0;-9;0;-680;18;45;0;38;102;-38;0;18;0;183
330560;Total;11;529;158;1173;2205;1761;1;1525;0;7363;-17;-510;-127;-1136;-1962;-1515;-5;-1712;0;-6984;-6;19;31;37;243;246;-4;-187;0;379
330560;2015;2;69;6;49;190;250;0;75;0;641;-2;-54;-2;-92;-217;-220;0;-113;0;-700;0;15;4;-43;-27;30;0;-38;0;-59
330560;2014;3;29;2;232;252;285;0;190;0;993;-3;-31;-3;-145;-266;-170;0;-203;0;-821;0;-2;-1;87;-14;115;0;-13;0;172
330560;2013;5;31;9;126;241;161;0;177;0;750;-7;-44;-15;-78;-223;-127;0;-186;0;-680;-2;-13;-6;48;18;34;0;-9;0;70
330560;2012;0;45;11;41;321;83;1;108;0;610;0;-55;-16;-45;-297;-84;-2;-122;0;-621;0;-10;-5;-4;24;-1;-1;-14;0;-11
330560;2011;0;60;19;53;182;242;0;118;0;674;0;-55;-26;-45;-177;-229;0;-133;0;-665;0;5;-7;8;5;13;0;-15;0;9
330560;2010;0;45;27;58;186;133;0;92;0;541;0;-29;-17;-61;-180;-135;0;-154;0;-576;0;16;10;-3;6;-2;0;-62;0;-35
330560;2009;0;39;14;65;189;126;0;112;0;545;0;-52;-5;-34;-128;-133;0;-125;0;-477;0;-13;9;31;61;-7;0;-13;0;68
330560;2008;0;48;30;44;128;111;0;115;0;476;0;-37;-19;-147;-119;-149;0;-167;0;-638;0;11;11;-103;9;-38;0;-52;0;-162
330560;2007;0;51;0;158;134;126;0;147;0;616;-2;-41;0;-141;-125;-64;0;-145;0;-518;-2;10;0;17;9;62;0;2;0;98
330560;2006;0;32;12;58;155;114;0;147;0;518;-1;-38;-12;-106;-101;-112;0;-112;0;-482;-1;-6;0;-48;54;2;0;35;0;36
330560;2005;0;38;11;184;141;72;0;113;0;559;-1;-29;-4;-135;-72;-36;-3;-129;0;-409;-1;9;7;49;69;36;-3;-16;0;150
330560;2004;1;42;17;105;86;58;0;131;0;440;-1;-45;-8;-107;-57;-56;0;-123;0;-397;0;-3;9;-2;29;2;0;8;0;43
330570;Total;0;1257;0;3;911;831;5;459;0;3466;0;-1065;0;-11;-786;-606;-1;-377;0;-2846;0;192;0;-8;125;225;4;82;0;620
330570;2015;0;110;0;0;75;94;0;42;0;321;0;-109;0;0;-81;-114;0;-35;0;-339;0;1;0;0;-6;-20;0;7;0;-18
330570;2014;0;116;0;2;90;201;0;34;0;443;0;-142;0;-1;-72;-99;0;-32;0;-346;0;-26;0;1;18;102;0;2;0;97
330570;2013;0;148;0;1;106;112;0;27;0;394;0;-177;0;0;-103;-57;0;-30;0;-367;0;-29;0;1;3;55;0;-3;0;27
330570;2012;0;148;0;0;99;72;0;46;0;365;0;-138;0;0;-96;-54;0;-27;0;-315;0;10;0;0;3;18;0;19;0;50
330570;2011;0;167;0;0;100;69;0;58;0;394;0;-126;0;0;-108;-30;0;-38;0;-302;0;41;0;0;-8;39;0;20;0;92
330570;2010;0;147;0;0;98;31;0;49;0;325;0;-91;0;0;-73;-24;0;-50;0;-238;0;56;0;0;25;7;0;-1;0;87
330570;2009;0;96;0;0;64;62;0;28;0;250;0;-81;0;0;-49;-44;0;-20;0;-194;0;15;0;0;15;18;0;8;0;56
330570;2008;0;145;0;0;77;71;0;39;0;332;0;-68;0;0;-53;-39;0;-28;0;-188;0;77;0;0;24;32;0;11;0;144
330570;2007;0;59;0;0;55;35;2;18;0;169;0;-37;0;0;-32;-44;0;-23;0;-136;0;22;0;0;23;-9;2;-5;0;33
330570;2006;0;44;0;0;40;32;1;35;0;152;0;-38;0;-6;-34;-19;0;-27;0;-124;0;6;0;-6;6;13;1;8;0;28
330570;2005;0;49;0;0;64;27;1;36;0;177;0;-34;0;0;-43;-59;0;-38;0;-174;0;15;0;0;21;-32;1;-2;0;3
330570;2004;0;28;0;0;43;25;1;47;0;144;0;-24;0;-4;-42;-23;-1;-29;0;-123;0;4;0;-4;1;2;0;18;0;21
330575;Total;217;1953;184;4167;2910;3949;403;319;0;14102;-275;-1852;-183;-3461;-2547;-3184;-295;-332;0;-12129;-58;101;1;706;363;765;108;-13;0;1973
330575;2015;2;65;0;269;211;339;0;28;0;914;-24;-113;0;-200;-275;-394;0;-37;0;-1043;-22;-48;0;69;-64;-55;0;-9;0;-129
330575;2014;11;195;0;273;277;469;0;37;0;1262;-41;-202;0;-308;-203;-414;0;-35;0;-1203;-30;-7;0;-35;74;55;0;2;0;59
330575;2013;18;272;0;429;348;590;0;36;0;1693;-46;-208;0;-272;-347;-486;0;-35;0;-1394;-28;64;0;157;1;104;0;1;0;299
330575;2012;48;280;0;390;320;726;0;32;0;1796;-45;-244;0;-378;-298;-493;0;-33;0;-1491;3;36;0;12;22;233;0;-1;0;305
330575;2011;32;223;31;343;264;501;0;37;0;1431;-21;-258;-84;-771;-240;-366;0;-36;0;-1776;11;-35;-53;-428;24;135;0;1;0;-345
330575;2010;31;176;56;380;287;379;31;20;0;1360;-16;-157;-3;-331;-262;-249;-25;-28;0;-1071;15;19;53;49;25;130;6;-8;0;289
330575;2009;10;146;0;445;230;200;63;36;0;1130;-12;-188;-1;-366;-181;-176;-30;-33;0;-987;-2;-42;-1;79;49;24;33;3;0;143
330575;2008;26;248;0;695;232;101;127;24;0;1453;-25;-187;-38;-497;-179;-100;-68;-28;0;-1122;1;61;-38;198;53;1;59;-4;0;331
330575;2007;23;212;11;496;211;94;97;25;0;1169;-13;-104;-10;-120;-163;-77;-136;-25;0;-648;10;108;1;376;48;17;-39;0;0;521
330575;2006;4;51;0;313;239;166;37;27;0;837;-27;-54;0;-132;-161;-173;-28;-13;0;-588;-23;-3;0;181;78;-7;9;14;0;249
330575;2005;7;51;0;124;146;143;48;10;0;529;-2;-56;0;-72;-160;-133;-8;-9;0;-440;5;-5;0;52;-14;10;40;1;0;89
330575;2004;5;34;86;10;145;241;0;7;0;528;-3;-81;-47;-14;-78;-123;0;-20;0;-366;2;-47;39;-4;67;118;0;-13;0;162
330580;Total;88;17833;88;15940;50560;61323;230;7012;0;153074;-46;-17003;-106;-14943;-48005;-55110;-161;-6167;0;-141541;42;830;-18;997;2555;6213;69;845;0;11533
330580;2015;0;1448;2;1410;4776;5724;0;956;0;14316;0;-1616;-11;-1481;-5196;-5858;-1;-936;0;-15099;0;-168;-9;-71;-420;-134;-1;20;0;-783
330580;2014;0;1532;7;2589;5147;7081;31;1032;0;17419;0;-1646;-20;-2663;-5064;-6490;-4;-887;0;-16774;0;-114;-13;-74;83;591;27;145;0;645
330580;2013;0;1529;10;2320;5264;6104;43;827;0;16097;0;-1744;-6;-2010;-5048;-5539;0;-753;0;-15100;0;-215;4;310;216;565;43;74;0;997
330580;2012;0;1730;12;2335;5124;5915;0;824;0;15940;0;-1816;-11;-2158;-4823;-5526;-2;-739;0;-15075;0;-86;1;177;301;389;-2;85;0;865
330580;2011;1;1683;4;1811;4859;5764;7;629;0;14758;0;-1525;-11;-1786;-4547;-5311;-15;-542;0;-13737;1;158;-7;25;312;453;-8;87;0;1021
330580;2010;0;1828;11;866;4353;5103;15;603;0;12779;0;-1609;-6;-774;-4122;-4534;-104;-570;0;-11719;0;219;5;92;231;569;-89;33;0;1060
330580;2009;0;1608;0;1243;3990;4897;115;567;0;12420;0;-1384;-3;-945;-3868;-3941;-34;-497;0;-10672;0;224;-3;298;122;956;81;70;0;1748
330580;2008;0;1646;4;835;3867;4119;0;471;0;10942;0;-1601;-8;-713;-3421;-3811;0;-397;0;-9951;0;45;-4;122;446;308;0;74;0;991
330580;2007;83;1619;10;494;3536;5388;0;287;0;11417;-44;-1042;-5;-542;-3193;-4476;0;-198;0;-9500;39;577;5;-48;343;912;0;89;0;1917
330580;2006;3;1026;20;615;3130;4074;1;229;0;9098;0;-896;-9;-603;-2903;-3597;-1;-183;0;-8192;3;130;11;12;227;477;0;46;0;906
330580;2005;0;1151;6;581;3287;3821;18;314;0;9178;0;-1147;-5;-679;-3000;-3158;0;-259;0;-8248;0;4;1;-98;287;663;18;55;0;930
330580;2004;1;1033;2;841;3227;3333;0;273;0;8710;-2;-977;-11;-589;-2820;-2869;0;-206;0;-7474;-1;56;-9;252;407;464;0;67;0;1236
330590;Total;1;125;0;96;685;116;0;225;0;1248;-3;-123;-5;-129;-565;-102;0;-231;0;-1158;-2;2;-5;-33;120;14;0;-6;0;90
330590;2015;0;9;0;23;89;17;0;15;0;153;0;-9;0;-62;-84;-20;0;-10;0;-185;0;0;0;-39;5;-3;0;5;0;-32
330590;2014;0;13;0;39;107;24;0;15;0;198;0;-21;0;-44;-69;-17;0;-9;0;-160;0;-8;0;-5;38;7;0;6;0;38
330590;2013;0;14;0;23;95;11;0;7;0;150;0;-7;0;-4;-98;-13;0;-24;0;-146;0;7;0;19;-3;-2;0;-17;0;4
330590;2012;0;21;0;0;79;7;0;13;0;120;0;-14;0;0;-70;-13;0;-21;0;-118;0;7;0;0;9;-6;0;-8;0;2
330590;2011;0;23;0;2;58;14;0;18;0;115;-1;-22;0;-5;-40;-8;0;-19;0;-95;-1;1;0;-3;18;6;0;-1;0;20
330590;2010;0;13;0;1;42;5;0;21;0;82;0;-9;0;0;-35;-4;0;-14;0;-62;0;4;0;1;7;1;0;7;0;20
330590;2009;0;10;0;0;43;4;0;13;0;70;0;-6;0;0;-36;-3;0;-22;0;-67;0;4;0;0;7;1;0;-9;0;3
330590;2007;1;2;0;0;30;9;0;18;0;60;0;-2;-2;0;-22;-3;0;-28;0;-57;1;0;-2;0;8;6;0;-10;0;3
330590;2006;0;1;0;0;34;9;0;18;0;62;-1;-12;-1;-6;-28;-6;0;-12;0;-66;-1;-11;-1;-6;6;3;0;6;0;-4
330590;2005;0;8;0;5;32;8;0;35;0;88;0;-5;0;0;-27;-3;0;-30;0;-65;0;3;0;5;5;5;0;5;0;23
330590;2004;0;5;0;0;48;4;0;33;0;90;0;-8;-2;-8;-30;-7;0;-22;0;-77;0;-3;-2;-8;18;-3;0;11;0;13
330600;Total;840;33100;40;11547;29474;43006;109;1278;0;119394;-804;-30118;-42;-11987;-27259;-39755;-82;-1350;0;-111397;36;2982;-2;-440;2215;3251;27;-72;0;7997
330600;2015;26;2610;4;597;2689;3060;15;73;0;9074;-61;-3163;-3;-735;-2762;-3430;-5;-85;0;-10244;-35;-553;1;-138;-73;-370;10;-12;0;-1170
330600;2014;73;4465;7;1156;3101;3996;18;81;0;12897;-78;-3868;-3;-1371;-3181;-3335;-1;-78;0;-11915;-5;597;4;-215;-80;661;17;3;0;982
330600;2013;106;4309;6;1528;3157;3982;21;92;0;13201;-92;-3859;-5;-1445;-3029;-3411;-3;-97;0;-11941;14;450;1;83;128;571;18;-5;0;1260
330600;2012;93;3288;2;1429;2842;3865;21;112;0;11652;-88;-3504;-4;-1024;-2640;-3659;-8;-110;0;-11037;5;-216;-2;405;202;206;13;2;0;615
330600;2011;100;4053;8;1359;2769;3851;6;89;0;12235;-88;-3296;-4;-1251;-2723;-3625;-3;-103;0;-11093;12;757;4;108;46;226;3;-14;0;1142
330600;2010;106;3896;5;1419;2807;3293;0;86;0;11612;-76;-3073;-1;-1239;-2322;-2777;-13;-94;0;-9595;30;823;4;180;485;516;-13;-8;0;2017
330600;2009;70;2554;2;902;2150;3170;0;89;0;8937;-54;-2187;-2;-1267;-2164;-2471;0;-87;0;-8232;16;367;0;-365;-14;699;0;2;0;705
330600;2008;66;2408;2;938;2427;2615;0;110;0;8566;-45;-2173;-9;-1264;-2182;-2093;0;-115;0;-7881;21;235;-7;-326;245;522;0;-5;0;685
330600;2007;42;1664;1;313;2184;2839;2;111;0;7156;-39;-1165;-7;-740;-1813;-2422;-4;-126;0;-6316;3;499;-6;-427;371;417;-2;-15;0;840
330600;2006;48;1350;1;452;1878;2348;0;132;0;6209;-32;-1580;-2;-681;-1545;-2107;-22;-126;0;-6095;16;-230;-1;-229;333;241;-22;6;0;114
330600;2005;63;1403;1;985;1834;4299;25;163;0;8773;-53;-1093;-2;-599;-1507;-5421;-11;-144;0;-8830;10;310;-1;386;327;-1122;14;19;0;-57
330600;2004;47;1100;1;469;1636;5688;1;140;0;9082;-98;-1157;0;-371;-1391;-5004;-12;-185;0;-8218;-51;-57;1;98;245;684;-11;-45;0;864
330610;Total;88;10589;407;1369;12380;7978;0;1887;0;34698;-87;-9702;-391;-1296;-11510;-7625;0;-2059;0;-32670;1;887;16;73;870;353;0;-172;0;2028
330610;2015;2;940;9;145;859;685;0;101;0;2741;-6;-1143;-9;-190;-983;-676;0;-144;0;-3151;-4;-203;0;-45;-124;9;0;-43;0;-410
330610;2014;8;1353;12;328;1200;759;0;128;0;3788;-3;-1178;-7;-245;-1199;-689;0;-141;0;-3462;5;175;5;83;1;70;0;-13;0;326
330610;2013;2;1369;8;132;1102;714;0;107;0;3434;-5;-1211;-5;-132;-1079;-757;0;-101;0;-3290;-3;158;3;0;23;-43;0;6;0;144
330610;2012;3;1238;7;89;1003;729;0;84;0;3153;-11;-949;-5;-122;-1017;-675;0;-141;0;-2920;-8;289;2;-33;-14;54;0;-57;0;233
330610;2011;5;1166;7;70;1077;770;0;132;0;3227;-8;-1188;-1;-90;-1084;-702;0;-178;0;-3251;-3;-22;6;-20;-7;68;0;-46;0;-24
330610;2010;9;1110;0;85;1141;718;0;178;0;3241;-6;-769;-3;-69;-1031;-706;0;-193;0;-2777;3;341;-3;16;110;12;0;-15;0;464
330610;2009;9;597;0;61;1026;681;0;184;0;2558;-5;-508;0;-91;-896;-650;0;-206;0;-2356;4;89;0;-30;130;31;0;-22;0;202
330610;2008;5;621;4;86;1046;656;0;157;0;2575;-9;-550;-8;-53;-870;-613;0;-208;0;-2311;-4;71;-4;33;176;43;0;-51;0;264
330610;2007;26;454;121;117;970;582;0;155;0;2425;-14;-688;-157;-64;-892;-566;0;-149;0;-2530;12;-234;-36;53;78;16;0;6;0;-105
330610;2006;10;640;26;58;903;594;0;179;0;2410;-8;-512;-20;-77;-880;-534;0;-159;0;-2190;2;128;6;-19;23;60;0;20;0;220
